|Nom|Format|Description|Prix/QTE|Prix
2131|Tonique Frais Age Perfect|Le flacon de 200ml|[Origine : FRANCE, Appliquez matin et soir généreusement à l'aide d'un coton., Aqua,glycerin,PEG-60 hydrogenated castor oil,sodium citrate,magnesium gluconate,ascorbyl glucoside,tetrasodium EDTA,imidazolidinyl urea,methylparaben,benzoic acid,Cl14700,Cl15985,parfum.]|"
36,00€ / L"|"
7,20 €"
2132|Lait démaquillant pureté visage et yeux, à l'huile d'argan, cosmétique bio|Le tube de 200ml|[Origine : FRANCE, Le Lait Démaquillant Pureté nettoie la peau, élimine les traces de maquillage et les impuretés issues de la pollution. Les propriétés anti-desséchantes et protectrices de l'huile d'argan, du beurre de karité et de l'huile d'olive sont associées aux vertus apaisantes de l'eau de camomille pour assurer un nettoyage naturel et en douceur., Appliquer à l'aide d'un coton pour démaquiller les yeux, le visage et le cou.  Ne pas avaler., Aqua (water), glycerin, butyrospermum parkii (shea) butter*, anthemis nobilis flower water*, C12-16 alcohols, decyl oleate, dicaprylyl ether, argania spinosa kernel oil*, olea europaea (olive) fruit oil*, macadamia ternifolia seed oil*, tocopheryl acetate, benzyl alcohol, hydrogenated lecithin, palmitic acid, parfum (fragrance), xanthan gum, dehydroacetic acid, limonene, linalool, geraniol, citral. *ingrédients issus de l'agriculture biologique. 98% du total des ingrédients sont d'origine naturelle. 10% du total des ingrédients sont issus de l'agriculture biologique. Sans paraben. Sans phenoxyethanol. Sans silicone. Sans parfum de synthèse. Sans matière grasse issue d'OGM. Sans matière animale., Conserver à l'abri de la chaleur et de la lumière. A utiliser dans les 12 mois après ouverture.]|"
53,80€ / L"|"
10,76 €"
2133|Lait démaquillant pureté visage et yeux, à l'huile d'argan, cosmétique bio|Le tube de 200ml|[Origine : FRANCE, Le Lait Démaquillant Pureté nettoie la peau, élimine les traces de maquillage et les impuretés issues de la pollution. Les propriétés anti-desséchantes et protectrices de l'huile d'argan, du beurre de karité et de l'huile d'olive sont associées aux vertus apaisantes de l'eau de camomille pour assurer un nettoyage naturel et en douceur., Appliquer à l'aide d'un coton pour démaquiller les yeux, le visage et le cou.  Ne pas avaler., Aqua (water), glycerin, butyrospermum parkii (shea) butter*, anthemis nobilis flower water*, C12-16 alcohols, decyl oleate, dicaprylyl ether, argania spinosa kernel oil*, olea europaea (olive) fruit oil*, macadamia ternifolia seed oil*, tocopheryl acetate, benzyl alcohol, hydrogenated lecithin, palmitic acid, parfum (fragrance), xanthan gum, dehydroacetic acid, limonene, linalool, geraniol, citral. *ingrédients issus de l'agriculture biologique. 98% du total des ingrédients sont d'origine naturelle. 10% du total des ingrédients sont issus de l'agriculture biologique. Sans paraben. Sans phenoxyethanol. Sans silicone. Sans parfum de synthèse. Sans matière grasse issue d'OGM. Sans matière animale., Conserver à l'abri de la chaleur et de la lumière. A utiliser dans les 12 mois après ouverture.]|"
53,80€ / L"|"
10,76 €"
2134|Eau micellaire physiologique, visage et yeux, glycérine anti-dessèchement, peaux sensibles et sèches.|Le flacon de 400ml|[Origine : FRANCE, L'eau micellaire physiologique Mixa capte et élimine en un seul geste, le maquillage et les impuretés du visage et des yeux sans agresser la peau sensible. Enrichie en glycérine anti-dessèchement, sa formule hydrate et adoucit immédiatement les peauxsensibles et sèches et les protège du dessèchement., Appliquer matin et soir sur le visage et les yeux à l'aide d'un coton. Inutile de rincer ou de frotter., Aqua/water, hexylene glycol, glycerin, poloxamer 184, citric acid, disodium cocoamphodiacetate, disodium edta, panthenol, peg-60 hydrogenated castor oil, polyaminopropyl biguanide, rosa, gallica extract/rosa gallica flower extract, parfum/fragrance (FIL B162037/1)., 6 mois après ouverture.]|"
17,48€ / L"|"
6,99 €"
2135|Eau nettoyante apaisante, visage et yeux, peaux très sensibles et réactives|Le flacon pompe de 200ml|[Origine : FRANCE, Les peaux très sensibles et réactives, plus fragiles que les autres peaux réagissent plus fortement aux agressions extérieures : pollution, froid, soleil, eau calcaire, frottements Formulée sous contrôle médical, l'Eau Nettoyante Apaisante Mixa apaise les peaux très sensibles et réactives, aide à calmer leur réactive tout en les nettoyant parfaitement., Appliquer matin et soir sur le visage et les yeux à l'aide d'un coton. Inutile de rincer., Aqua/water, hexylene glycol, glycerin, poloxamer 184, dihydrocoleth-30, disodium cocoamphodiacetate, disodium EDTA, panthenol, polyaminopropyl biguanide, propylene glycol, rosa gallica extract/rosa gallica flower extract, parfum/fragrance. (F.I.L B30333/1)., 6 mois après ouverture.]|"
19,20€ / L"|"
3,84 €"
2136|Eau nettoyante démaquillante visage et yeux, Peaux sensibles,    Thé vert détoxifiant & aloe vera|Le flacon pompe de 200ml|[Origine : FRANCE, Découvrez la 1ère Eau Nettoyante Démaquillante Mixa Bio pour faire de la toilette le 1er geste soin des peaux sensibles. Elle vous offre tous les bienfaits des ingrédients d'origine naturelle.Résultat : visage et yeux sont parfaitement nettoyés et démaquillés en un seul geste, sans frotter. Votre peau est apaisée et protégée. Elle est douce et confortable tout au long de la journée., Appliquer matin et soir sur le visage à l'aide d'un coton. Sans rinçage., Aqua/water, glycerin, aloe barbadensis/aloe barbadensis leaf juice powder*, benzyl alcohol, camellia sinensis extract/camellia sinensis leaf extract*, caprylyl/capryl glucoside, citric acid, coco-betaine, limonene, linalool, potassium sorbate, sodiumbenzoate, sodium phytate, xanthan gum, parfum/fragrance (F.I.L. B42443/1). 99% du total des ingrédients sont d'origine naturelle, 10% du total des ingrédients sont issus de l'agriculture biologique. Sans alcool, sans paraben., 6 mois après ouverture.]|"
26,10€ / L"|"
5,22 €"
2137|Eau nettoyante démaquillante visage et yeux, Peaux sensibles,    Thé vert détoxifiant & aloe vera|Le flacon pompe de 200ml|[Origine : FRANCE, Découvrez la 1ère Eau Nettoyante Démaquillante Mixa Bio pour faire de la toilette le 1er geste soin des peaux sensibles. Elle vous offre tous les bienfaits des ingrédients d'origine naturelle.Résultat : visage et yeux sont parfaitement nettoyés et démaquillés en un seul geste, sans frotter. Votre peau est apaisée et protégée. Elle est douce et confortable tout au long de la journée., Appliquer matin et soir sur le visage à l'aide d'un coton. Sans rinçage., Aqua/water, glycerin, aloe barbadensis/aloe barbadensis leaf juice powder*, benzyl alcohol, camellia sinensis extract/camellia sinensis leaf extract*, caprylyl/capryl glucoside, citric acid, coco-betaine, limonene, linalool, potassium sorbate, sodiumbenzoate, sodium phytate, xanthan gum, parfum/fragrance (F.I.L. B42443/1). 99% du total des ingrédients sont d'origine naturelle, 10% du total des ingrédients sont issus de l'agriculture biologique. Sans alcool, sans paraben., 6 mois après ouverture.]|"
26,10€ / L"|"
5,22 €"
2138|Lait-crème démaquillant surgras peaux sensibles et très sèches|Le flacon de 200ml|[Origine : FRANCE, Sa texture riche et fondante démaquille parfaitement la peau sans frotter pour préserver sa barrière protectrice. Enrichi en Cold Cream, il protège la peau du dessèchement et des irritations. La peau est parfaitement nettoyée et démaquillée en douceur. Protégée du dessèchement et des irritations, votre peau retrouve tout son confort., Appliquer le Lait-Crème matin et soir sur votre peau, à l'aide d'un coton. Inutile de rincer., Aqua/water, ethylhexyl palmitate, isohexadecane, paraffinum liquidum/mineral oil, glycerin, propanediol, acrylamide/sodium acryloyldimethyl taurate copolymer, acrylates/c10-30 alkyl acrylate crosspolymer, caprylyl glycol, cera alba/beeswax, ceteareth-25, cetearyl alcohol, cetyl palmitate, disodium cocoamphodiacetate, disodium edta, myrtrimonium bromide, poloxamer 184, polysorbate 80, sodium hydroxide, parfum/fragrance (FIL B161579/1)., 12 mois après ouverture.]|"
26,00€ / L"|"
5,20 €"
2139|Lait démaquillant antidessèchement, peaux sensibles et sèches,|La pompe de 20cl|[Origine : FRANCE, Démaquille la peau efficacement et en douceur. Hydrate et protège votre peau du dessèchement. Préserve la barrière naturelle cutanée. Protège du tiraillement.Parfaitement démaquillée et nettoyée, la peau est hydratée et protégée du dessèchement. Ellene tire pas. Elle retrouve toute sa douceur, son confort et son éclat., Appliquez matin et soir sur le visage à l'aide d'un coton. Inutile de rincer., Aqua/water, cyclopentasiloxane, isopropyl palmitate, glycine soja/soybean oil, glycerin, sucrose stearate, stearyl alcohol, panthenol, stearic acid, carbomer, disodium cocoamphodiacetate, BHT, sodium methylparaben, quaternium-15, chlorhexidine digluconate, parfum/fragrance, citral, eugenol, geraniol, benzyl benzoate, alpha-isomethyl ionone, citronellol, linalool, benzyl salicylate, butylphenyl methylpropional, hydroxyisohexyl 3-cyclohexene carboxaldehyde, hexyl cinnamal, limonene. (F.I.L. B4843/2)., 12 mois après ouverture.]|"
22,90€ / L"|"
4,58 €"
2140|Lait démaquillant apaisant, extrait de rose, peaux très sensibles et réactives|Le flacon pompe de 200ml|[Origine : FRANCE, Les peaux très sensibles et réactives, plus fragiles que les autres peaux réagissent plus fortement aux agressions extérieures : pollution, froid, soleil, eau calcaire, frottements  Formulé sous contrôle médical, le Lait Démaquillant Apaisant Mixa apaise les peaux très sensibles et réactives, aide calmer leur réactivité tout en les démaquillant parfaitement., Appliquer sur le visage à l'aide d'un coton du bout des doigts., AQUA /  WATER, ETHYLHEXYL PALMITATE, GLYCERIN, SODIUM CARBOMER, CETEARETH-25, CETEARYL ALCOHOL, DISODIUM COCOAMPHODIACETATE, DISODIUM EDTA,  METHYLPARABEN, MYRTRIMONIUM BROMIDE, PROPYLENE GLYCOL, ROSE GALLICA / ROSA GALLICA FLOWER EXTRACT, PARFUM / FRAGRANCE (FIL B12882/1), 12 mois après ouverture.]|"
23,85€ / L"|"
4,77 €"
2141|Tonique hydratant apaisant, extrait de rose, peaux très sensibleset réactives.|Le flacon de 200ml|[Origine : FRANCE, Apaise et hydrate les peaux très sensibles et réactives et élimine les derniers résidus de maquillage pour une peau parfaitement nettoyée., Appliquer le tonique à l'aide d'un coton le matin comme premier geste tonifiant et le soir comme dernier geste de démaquillage. Ne pas rincer., Aqua, hexylene glycol, glycerin, poloxamer 184, disodium cocoamphodiacetate, disodium edta, panthenol, polyaminopropyl biguanide, rosa gallica extract/rosa gallica flower extract, parfum (FIL B54729/1). Sans paraben., 12 mois après ouverture.]|"
22,90€ / L"|"
4,58 €"
2142|Gel nettoyant fraîcheur, peaux normales à mixtes, vitamine E & Hydra IQ.|Le flacon de 150ml|[Origine : FRANCE, Nettoie efficacement votre peau tout en la préservant du dessèchement. Sa formule plaisir purifie la peau et élimine les impuretés., Appliquez sa texture fraîche matin et soir sur votre visage, votre cou et votre décolleté préalablement humidifiés. Massez délicatement en petits cercles du bas vers le haut. Rincez à l'eau tiède., Aqua, cocamidopropyl betaine, sodium myreth sulfate, sodium acrylates copolymer, glycerin, glyceryl glucoside, tocopheryl acetate, nelumbium speciosum flower extract, panthenol, propylene glycol, lauryl glucoside, peg-40 hydrogenated castor oil, peg-200 hydrogenated glyceryl palmate, polyquaternium-10, benzophenone-4, sodium chloride, phenoxyethanol, methylparaben, ethylparaben, butylphenyl methylpropional, geraniol, hydroxyisohexyl 3-cyclohexene carboxaldehyde, benzyl alcohol, limonene, linalool, cinnamyl alcohol, parfum, CI 42090, CI 16035., 12 mois après ouverture.]|"
42,93€ / L"|"
6,44 €"
2143|Lait démaquillant fraîcheur, peaux normales à mixtes|Le flacon 200ml|[Origine : FRANCE, Enrichi en extrait de lotus et vitamines, le lait de toilette fraîcheur Nivéa Visage nettoie délicatement votre peau en l'enveloppant d'un voile de fraîcheur pour conserver sa souplesse.., Appliquezsa texture fondante matin et soir sur votre peau du bout des doigts ou avec un coton. Massez délicatement en petits cercles du bas vers le haut. Son délicat parfum éveille délicieusement vos sens., Aqua, paraffinum liquidum, isopropyl palmitate, cetearyl alcohol, glycerin, nelumbium speciosum extract, tocopheryl acétate, panthenol, glyceryl stéarate se, peg-40 castor oil, sodium carbomer, sodium cetearyl sulfate, propylene glycol, phenoxyethanol, methylparaben, butylphenyl methylpropional, hydroxyisohexyl 3-cyclohexene carboxaldehyde, geraniol, limonene, cinnamyl alcohol, alpha-isomethyl ionone, hydroxycitronellal, benzyl salicylate, linalool, benzyl benzoate, citronellol, eugenol, benzylalcohol, parfum., 12 mois après ouverture.]|"
25,10€ / L"|"
5,02 €"
2144|Lait démaquillant sensitive, peaux sensibles, démaquille et apaise.|Le flacon de 200ml|[Origine : FRANCE, Démaquille le visage et les yeux en douceur, nettoie la peau en profondeur, hydrate et apaise la peau., Peaux sensibles. Appliquez sa texture onctueuse matin et soir sur votre peau du bout des doigts ou avec un coton. Massez délicatement en petits cercles du bas vers le haut. Enlever le surplus avec un coton ou de l'eau. Peut aussi être utilisé pour nettoyer la zone délicate du contour de l'oeil., 12 mois après ouverture.]|"
25,70€ / L"|"
5,14 €"
2145|Lait démaquillant visage et yeux, tous types de peaux|Le flacon de 200ml|[Origine : FRANCE, Enrichie en aloé vera et camomille naturels, le lait démaquillant visage & yeux démaquille en douceur et en un seul geste tous les types de peau.Sa formule onctueuse élimine efficacement le maquillage et les impuretés. Incroyablement douce, elle estparticulièrement adaptée à la zone délicate du contour de l'oeil. Sa texture légère et fondante hydrate votre peau sans laisser de film gras. Votre peau est éclatante, vous vous sentez bien. Délicatement démaquillée, la peau est parfaitement nette, hydratée et adoucie. Vous ressentez une incroyable sensation de confort, vous rayonnez., Appliquez sa texture onctueuse matin et soir sur votre peau du bout des doigts ou avec un coton. Massez délicatement en petits cercles du bas vers le haut., Aqua, paraffinum liquidum, caprylic/capric triglyceride, isopropyl palmitate, stearic acid, butyrospermum parkii, glyceryl lanolate, octyldodecanol, glycerin, aloe barbadensis, chamomilla recutita flower extract, panthenol, tocopheryl acetate, bisabolol, cetyl alcohol, peg-40 hydrogenated castor oil, glucose, sorbitol, sodium carbomer, citric acid, ethoxydiglycol, propylene glycol, phenoxyethanol, methylparaben, butylparaben, ethylparaben, propylparaben, isobutylparaben, butylphenyl methylpropional, hydroxyisohexyl 3-cyclohexene carboxaldehyde, geraniol, limonene, cinnamyl alcohol, alpha-isomethyl ionone, hydroxycitronellal, benzyl salicylate, linalool, benzyl benzoate, citronellol, eugenol, benzyl alcohol, parfum., 12 mois après ouverture.]|"
22,85€ / L"|"
4,57 €"
